account,sentiment_regime,n_trades,total_pnl,avg_pnl,win_rate,pnl_std,sharpe_like,max_drawdown,mean_size_usd,total_volume_usd,rank
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Fear,391.0,-14527.442518000003,-37.154584445012794,0.26342710997442453,215.53935155158703,-67.40041859373886,-16507.206865000007,573.0574424552428,224065.45999999996,27
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Fear,574.0,-25666.012284,-44.71430711498258,0.2874564459930314,389.061542009538,-65.96902935055654,-26381.35394600001,806.9836411149826,463208.61,28
0xb899e522b5715391ae1d4f137653e7906c5e2115,Extreme Fear,1577.0,-33221.806818000005,-21.066459618262527,0.33608116677235256,277.65151220297554,-119.65289349374548,-58050.40859800001,20678.86926442613,32610576.830000002,29
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Extreme Fear,263.0,-56967.825773000004,-216.6077025589354,0.11026615969581749,637.8832089043909,-89.30761145264543,-66669.44057099998,1620.1930798479088,426110.78,30
0x513b8629fe877bb581bf244e326a047b249c4ff1,Extreme Fear,346.0,-71121.820704,-205.5543950982659,0.30346820809248554,2213.7928807094213,-32.12668236660362,-84746.21668199995,9644.015086705202,3336829.2199999997,31
0x39cef799f8b69da1995852eea189df24eb5cae3c,Extreme Fear,1668.0,-76179.494853,-45.67115998381295,0.302158273381295,977.9453428300644,-77.89749745373813,-165878.9583670001,4041.2196882494,6740754.4399999995,32
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Extreme Greed,1643.0,1105304.859175,672.7357633444918,0.5100426049908704,3090.800261755033,357.6112221976391,-2830.444513000001,3141.527096774193,5161529.02,1
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Extreme Greed,6723.0,478811.46818500006,71.21991197159008,0.5963111706083594,457.9074725370135,1045.6511345669223,-12891.545620000164,2458.4087832812734,16527882.25,2
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Extreme Greed,3831.0,210726.85526900002,55.005704847037336,0.8546071521795876,177.6247505236294,1186.3597536254783,-3788.410810000001,3175.167734273036,12164067.59,3
0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,2446.0,129217.68646,52.82816290269828,0.3336058871627146,201.1512104675067,642.3907972498798,-5660.514027999961,18714.972399836468,45776822.49,4
0x430f09841d65beb3f27765503d0f850b8bce7713,Extreme Greed,15.0,124284.948775,8285.663251666667,1.0,9492.4394793255,13.09304621279832,0.0,8285.689333333334,124285.34,5
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Extreme Greed,7481.0,108009.960644,14.437904109611015,0.4444592968854431,94.64592387034998,1141.2003415166264,-867.7862640000012,438.0787434834915,3277267.08,6
0x2c229d22b100a7beb69122eed721cee9b24011dd,Extreme Greed,1478.0,90895.05041,61.49868092692828,0.4878213802435724,281.64041342749243,322.73440201223355,-1999.594857000011,3409.7221921515556,5039569.399999999,7
0x6d6a4b953f202f8df5bed40692e7fd865318264a,Extreme Greed,171.0,73192.07714200001,428.0238429356726,0.8947368421052632,1035.4910607483214,70.68344664328254,0.0,619.9583040935672,106012.87,8
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Extreme Greed,3150.0,67275.949439,21.35744426634921,0.34285714285714286,97.94390792116613,686.8824296162412,-381.8606740000032,542.1092603174603,1707644.17,9
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,Extreme Greed,1549.0,63520.27468300001,41.007278684958045,0.27953518398967075,188.17427274478823,337.5608884066183,0.0,2366.0607617817946,3665028.12,10
0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,3986.0,56071.411053,14.067087569744105,0.3361766181635725,89.98421286978005,623.1249823137678,-158.69566099999793,941.3951530356247,3752401.08,11
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Extreme Greed,3497.0,47791.24778199999,13.666356243065483,0.4235058621675722,50.552813404363825,945.3726620460366,-1097.6636270000035,1668.89697169002,5836132.71,12
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Extreme Greed,256.0,46411.26711,181.2940121484375,0.51953125,443.3271902330221,104.68851929791461,0.0,1632.78890625,417993.96,13
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Extreme Greed,206.0,36870.155091,178.9813353932039,0.36893203883495146,1506.526777509594,24.473614170966968,0.0,2690.061310679612,554152.63,14
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Extreme Greed,825.0,35658.894935,43.222902951515145,0.576969696969697,223.90470742729556,159.259246242417,0.0,1846.6767272727272,1523508.3,15
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Extreme Greed,161.0,30992.181771000003,192.49802342236026,0.45962732919254656,855.1905317713049,36.24008992102351,-5981.363989999998,2791.5946583850937,449446.74000000005,16
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,Extreme Greed,190.0,20925.513222,110.13428011578948,0.5526315789473685,306.4946905656614,68.27365649754071,0.0,3387.3391578947367,643594.44,17
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Extreme Greed,167.0,20496.054182,122.73086336526946,0.3592814371257485,854.0604607459519,23.99836442972477,-2427.873799000012,5260.990299401197,878585.3799999999,18
0x39cef799f8b69da1995852eea189df24eb5cae3c,Extreme Greed,115.0,14406.384864999998,125.2729118695652,0.4956521739130435,383.38236986712093,37.577066650178004,-1985.821609999999,4752.396782608695,546525.6299999999,19
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Extreme Greed,310.0,6053.160570000001,19.526324419354843,0.08387096774193549,843.3238368390284,7.177741581085432,-18842.240327999993,2881.2370967741936,893183.5,20
0x420ab45e0bd8863569a5efbb9c05d91f40624641,Extreme Greed,108.0,4019.61859,37.21869064814815,0.23148148148148148,147.30408177120754,27.28789685708279,0.0,3220.5196296296303,347816.12000000005,21
0x271b280974205ca63b716753467d5a371de622ab,Extreme Greed,5.0,1793.1602149999999,358.63204299999995,0.8,687.2601274797266,2.6091433844354603,0.0,31941.659999999996,159708.3,22
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Extreme Greed,3.0,1260.832586,420.2775286666667,0.3333333333333333,727.942032930152,1.7320508075688772,0.0,6260.16,18780.48,23
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Extreme Greed,227.0,573.585288,2.526807436123348,0.004405286343612335,38.07019268363801,15.066519173319504,0.0,2593.1634801762116,588648.11,24
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,Extreme Greed,5.0,15.24474,3.048948,0.2,6.81765498786203,2.2360679774997894,0.0,1729.47,8647.35,25
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Extreme Greed,80.0,11.717676000000012,0.14647095000000016,0.025,17.303367116840718,0.6771905098514402,-99.225974,1690.14075,135211.26,26
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,Extreme Greed,98.0,0.0,0.0,0.0,0.0,,0.0,18481.632448979595,1811199.9800000002,27
0x513b8629fe877bb581bf244e326a047b249c4ff1,Extreme Greed,223.0,0.0,0.0,0.0,0.0,,0.0,3261.5788789237663,727332.0899999999,28
0x8170715b3b381dffb7062c0298972d4727a0a63b,Extreme Greed,98.0,-19135.913281,-195.26442123469388,0.05102040816326531,1017.1033066553217,-18.814129455470173,-19506.934788,2105.433775510204,206332.51,29
0x083384f897ee0f19899168e3b1bec365f52a9012,Extreme Greed,945.0,-40282.33590399999,-42.62681048042327,0.06666666666666667,1289.487845749864,-31.239019457818138,-152323.1042,12080.27055026455,11415855.67,30
0x083384f897ee0f19899168e3b1bec365f52a9012,Fear,1778.0,1113373.547515,626.1943461839145,0.5264341957255343,4691.545888798548,237.31485823750995,-79900.00000700014,17020.494876265468,30262439.89,1
0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,12437.0,620872.375844,49.92139389273941,0.4982712872879312,383.65533968778374,1618.3076621565126,-25.50699400000002,3275.304973064244,40734967.95,2
0x513b8629fe877bb581bf244e326a047b249c4ff1,Fear,5981.0,367166.21692399995,61.38876725029259,0.3705066042467815,527.7928301550123,695.6635178544649,-30108.12054000009,37633.67887644206,225087033.35999998,3
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Fear,1396.0,296781.72285799996,212.59435734813752,0.40902578796561606,1129.1990719309683,262.8249794347539,-791.2981900001178,13057.168868194844,18227807.740000002,4
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,1181.0,236797.72773699998,200.50612001439455,0.4987298899237934,1430.9682777890114,165.48076670356107,-80079.21072900019,9070.94768839966,10712789.219999999,5
0x8170715b3b381dffb7062c0298972d4727a0a63b,Fear,1745.0,151292.73285899998,86.70070650945557,0.2968481375358166,434.3808068021122,348.29516058227534,-9584.869233000063,2389.899759312321,4170375.08,6
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Fear,431.0,144514.3446,335.30010348027844,0.6450116009280742,1227.9365222913852,117.68877460402406,-9508.75,1465.772505800464,631747.95,7
0x420ab45e0bd8863569a5efbb9c05d91f40624641,Fear,98.0,99648.278349,1016.8191668265306,0.35714285714285715,3522.198965062608,28.29149611859838,0.0,6300.139081632653,617413.63,8
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,3005.0,93165.161357,31.003381483194676,0.3271214642262895,305.96022849243616,304.50088828882934,-8752.349208,1594.689693843594,4792042.529999999,9
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Fear,12901.0,55978.79696000001,4.3391052600573605,0.37655995659251223,57.3326105682552,976.386674270772,-30659.432820000016,1503.4243562514534,19395677.62,10
0x39cef799f8b69da1995852eea189df24eb5cae3c,Fear,1471.0,54685.021109,37.175405240652616,0.3222297756628144,316.8756450071244,172.57565221767203,-1592.4168520000385,4219.732807613867,6207226.959999999,11
0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,2947.0,51692.358711,17.540671432304038,0.5110281642348151,371.27308599963044,139.2300187120255,-24715.706511000004,23308.947170003394,68691467.31,12
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Fear,1664.0,49364.275663,29.66603104747596,0.7794471153846154,110.3276542280241,447.43338384567124,-1474.2350270000024,1993.2188882211535,3316716.2299999995,13
0x271b280974205ca63b716753467d5a371de622ab,Fear,1868.0,30121.910490000002,16.125219748394006,0.3822269807280514,69.48597242310514,433.49627902716105,-245.070388,7222.6180513918625,13491850.52,14
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,Fear,455.0,14542.702934,31.96198447032967,0.3274725274725275,264.00251158420735,55.08547190226786,-2662.2041619999995,7556.169428571428,3438057.09,15
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Fear,1399.0,13422.524859000001,9.594370878484632,0.4303073624017155,66.17043587814847,202.84776246173308,-1265.5173240000076,656.0465117941387,917809.0700000001,16
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Fear,2324.0,12934.469345000001,5.565606430722892,0.31841652323580033,54.73830680597184,236.2964822943496,-20.241840000000593,1171.4685886402754,2722493.0,17
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Fear,924.0,9999.484228,10.821952627705627,0.37662337662337664,65.7343763472329,152.1195572797266,-2515.9612750000015,539.9225108225108,498888.4,18
0x8477e447846c758f5a675856001ea72298fd9cb5,Fear,1474.0,9299.484548,6.309012583446404,0.32700135685210313,23.987169685193123,387.6857782742253,-436.7686969999995,802.2292537313432,1182485.92,19
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,Fear,123.0,8129.3406589999995,66.09220047967479,0.34959349593495936,248.90276361883065,32.66070870731375,0.0,2388.1569105691055,293743.3,20
0x430f09841d65beb3f27765503d0f850b8bce7713,Fear,237.0,5615.052102,23.692202962025316,0.10126582278481013,131.44700057927807,42.717232628016184,0.0,2535.921223628692,601013.3300000001,21
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Fear,79.0,4256.559308999999,53.88049758227847,0.620253164556962,98.484563038142,43.22057363803788,0.0,4272.7372151898735,337546.24,22
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Fear,544.0,4036.5523189999994,7.4201329393382345,0.46875,44.3305018065562,91.05586795778204,-639.0,3684.659411764706,2004454.72,23
0x2c229d22b100a7beb69122eed721cee9b24011dd,Fear,381.0,3979.190771999999,10.444070267716533,0.4330708661417323,65.99531064287996,60.29505328844607,-2479.5190100000013,1534.1833595800529,584523.8600000001,24
0x6d6a4b953f202f8df5bed40692e7fd865318264a,Fear,359.0,2040.359057,5.683451412256267,0.2200557103064067,20.245358885604514,100.78157016276948,-89.17810000000009,849.9995264623955,305149.82999999996,25
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Fear,55.0,258.41533,4.698460545454545,0.34545454545454546,13.336714656872424,19.376235950796044,0.0,1826.8996363636368,100479.48000000003,26
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Fear,256.0,-467.05889599999955,-1.8244488124999982,0.6796875,145.69659810159027,-3.20569527419118,-3533.6725370000004,1320.9939453124998,338174.44999999995,27
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,Fear,191.0,-621.54506,-3.254162617801047,0.0,17.022767320871356,-36.5125745000305,-621.54506,7921.723298429319,1513049.15,28
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Fear,2622.0,-1658.736801,-0.6326227311212814,0.4782608695652174,137.33029084640637,-12.078448176121412,-5100.872638999993,981.595171624714,2573742.54,29
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Fear,44.0,-16719.913714,-379.9980389545454,0.06818181818181818,1644.4477076818687,-10.167494919962877,-16719.913714,7128.183863636365,313640.09,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,1156.0,-19126.158063999996,-16.545119432525947,0.3555363321799308,1233.3107891715927,-15.507979198695667,-113383.71529,15510.035536332178,17929601.08,31
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,Fear,311.0,-58219.752261,-187.20177575884244,0.1607717041800643,2083.7393131616645,-27.94003640151271,-58219.75226099999,4277.756430868168,1330382.25,32
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,5889.0,534058.2363300001,90.68742338767194,0.27322125997622687,1108.980644840121,481.57579558748205,-4574.333078,6161.486004415011,36284991.08,1
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,Greed,593.0,453595.318176,764.9162195210793,0.31703204047217537,3792.423374142809,119.60566461768654,-6149.999999999884,8515.413979763913,5049640.49,2
0x083384f897ee0f19899168e3b1bec365f52a9012,Greed,574.0,276719.270187,482.08932088327526,0.1602787456445993,7052.461439030156,39.23726100160769,-174159.39953000002,15134.130383275262,8686990.84,3
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,Greed,7338.0,243399.51314000002,33.16973468792587,0.4647042790951213,417.7028308265371,582.7097524294217,-98726.73913600025,2398.693387844099,17601612.08,4
0x430f09841d65beb3f27765503d0f850b8bce7713,Greed,772.0,227680.491734,294.922916753886,0.6373056994818653,1125.0238231738015,202.37837372340368,0.0,1521.842163212435,1174862.15,5
0x513b8629fe877bb581bf244e326a047b249c4ff1,Greed,3169.0,163047.664946,51.450825164405174,0.376459450930893,373.7872460600536,436.2044630056863,-319.04636599996593,38497.72771852319,121999299.13999999,6
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Greed,1135.0,96392.78318600002,84.92756227841411,0.5955947136563877,494.14310946267693,195.0705804454421,-7577.27,5601.3357885462565,6357516.120000001,7
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,2618.0,95937.394195,36.64529953972498,0.807868601986249,126.39807413941413,759.0099362525357,-1639.5807100000056,2491.9091978609626,6523818.28,8
0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,2334.0,79023.47149299999,33.85752848886032,0.34361610968294776,501.65904647743645,157.52426283925152,-37334.298965999995,14903.147896315337,34783947.19,9
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,Greed,1199.0,60254.251561,50.253754429524605,0.3377814845704754,277.0220171938486,217.50708543442792,-43.25428599999759,3948.5062552126774,4734259.0,10
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,Greed,297.0,57108.91130000001,192.28589663299667,0.48148148148148145,787.5590830427343,72.51381201694703,-33.82248000000254,24725.104646464646,7343356.08,11
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,Greed,108.0,44169.810737,408.9797290462963,0.9537037037037037,1397.5031771861973,31.606232785769908,0.0,1185.982962962963,128086.16,12
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,Greed,170.0,38168.35486,224.51973447058822,0.4470588235294118,761.6887509908356,50.1101727055166,0.0,2490.7195882352944,423422.33,13
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,Greed,3398.0,36566.483324,10.761178141259565,0.3507945850500294,56.17162650169167,650.9778263746513,-1688.67437600001,490.628555032372,1667155.83,14
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,Greed,4115.0,35098.877549,8.529496366707168,0.33754556500607535,31.67612349529635,1108.0547010183207,-113.12256099999286,1174.6497837181046,4833683.86,15
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,Greed,2970.0,31192.591971,10.50255621919192,0.4484848484848485,51.200105673368675,609.2290545256546,-1441.6815009999991,501.44102693602696,1489279.85,16
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,350.0,30258.203855,86.45201101428572,0.24285714285714285,491.1554529195295,61.606164962923614,-2993.575225000004,2397.802942857143,839231.03,17
0x6d6a4b953f202f8df5bed40692e7fd865318264a,Greed,241.0,30203.401038000004,125.32531551037346,0.5062240663900415,187.8663583367391,160.77067392695307,0.0,551.6468879668049,132946.9,18
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,Greed,2943.0,30053.395556,10.211823158681618,0.4016309887869521,57.223765844153036,525.1908033779075,-4648.871054999876,2204.2242779476724,6487032.05,19
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,Greed,488.0,21077.716999999997,43.19204303278688,0.12295081967213115,591.0322278211559,35.66255105530055,0.0,2096.6078483606557,1023144.6299999999,20
0x2c229d22b100a7beb69122eed721cee9b24011dd,Greed,253.0,20075.672949,79.35048596442688,0.541501976284585,444.8312615720206,45.13098489987678,-127.281312,4041.2401581027666,1022433.7599999999,21
0x420ab45e0bd8863569a5efbb9c05d91f40624641,Greed,68.0,12082.95,177.69044117647059,0.029411764705882353,1119.6796159782273,10.79143518161088,0.0,9856.075588235293,670213.1399999999,22
0x39cef799f8b69da1995852eea189df24eb5cae3c,Greed,63.0,10591.760255,168.12317865079365,0.4444444444444444,1479.0343827877934,7.161267093085332,-9691.525303,11643.763492063492,733557.1,23
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,Greed,83.0,6775.291988,81.63002395180723,0.5301204819277109,208.7809010640479,32.451684773223285,0.0,3970.946987951807,329588.6,24
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,Greed,26.0,4239.816383,163.0698608846154,0.5,719.6963582320693,5.8911182952420225,0.0,4772.490384615384,124084.74999999999,25
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,Greed,5.0,43.2005,8.6401,0.4,17.465687291085914,2.473449757803035,0.0,1816.5700000000002,9082.85,26
0xbaaaf6571ab7d571043ff1e313a9609a10637864,Greed,5.0,4.672458,0.9344916,0.2,2.123643490605897,2.200208283861666,-0.06076,71.234,356.16999999999996,27
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Greed,102.0,-3531.989984,-34.62735278431372,0.7254901960784313,245.25655263711195,-14.401205374626729,-3566.629974,1532.4567647058823,156310.59,28
0x8477e447846c758f5a675856001ea72298fd9cb5,Greed,6804.0,-24036.539128,-3.5327071028806585,0.19914756025867136,70.71252973121943,-339.91909523479995,-27665.505429999997,672.78980893592,4577661.859999999,29
0x271b280974205ca63b716753467d5a371de622ab,Greed,540.0,-100019.80637400002,-185.2218636555556,0.24444444444444444,1411.651234278591,-70.85305771373059,-100565.48746599998,19419.792833333333,10486688.129999999,30
0x8170715b3b381dffb7062c0298972d4727a0a63b,Greed,1653.0,-360101.898234,-217.8474883448276,0.5468844525105868,2675.6287432128424,-134.5858984163837,-437570.038092,1759.3724621899576,2908242.6799999997,31
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,3457.0,401309.434693,116.08603838385883,0.3780734741105004,1085.5653741136898,369.6778142179131,-6803.018034999999,2621.9688140005787,9064146.190000001,1
0x513b8629fe877bb581bf244e326a047b249c4ff1,Neutral,2517.0,381330.49405000004,151.5019841279301,0.5542312276519666,678.203356792725,562.2657131237758,-31201.485916000063,27702.0510727056,69726062.55,2
0x083384f897ee0f19899168e3b1bec365f52a9012,Neutral,421.0,125650.11674000001,298.45633429928745,0.5819477434679335,1806.9006598575718,69.53902864250674,0.0,23336.999311163898,9824876.71,3
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,Neutral,672.0,97380.090931,144.91084959970237,0.7529761904761905,653.446505404907,149.02534503671205,0.0,5457.3741666666665,3667355.44,4
0x420ab45e0bd8863569a5efbb9c05d91f40624641,Neutral,48.0,74293.663505,1547.7846563541668,0.5208333333333334,3076.5573387647805,24.148311025735172,0.0,4225.696458333333,202833.43,5
0x430f09841d65beb3f27765503d0f850b8bce7713,Neutral,134.0,58961.37973,440.0102964925373,0.5074626865671642,1021.6153985303051,57.71387139898418,0.0,4670.876492537313,625897.45,6
0xbaaaf6571ab7d571043ff1e313a9609a10637864,Neutral,4270.0,57368.780126000005,13.435311504918033,0.47096018735363,109.813650372382,522.419388950831,0.0,1727.4258618266979,7376108.43,7
0x8170715b3b381dffb7062c0298972d4727a0a63b,Neutral,946.0,47610.460743999996,50.32818260465116,0.30655391120507397,343.9695481563261,138.41475502465747,-3556.3882560000006,2159.362156448203,2042756.6,8
0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,1277.0,45514.323221,35.64160001644479,0.4267815191855912,708.9018994584742,64.20397978305336,-55565.31183199999,17120.536170712607,21862924.689999998,9
0x2c229d22b100a7beb69122eed721cee9b24011dd,Neutral,1015.0,42292.843076000005,41.6678256906404,0.5753694581280788,197.32478244556688,214.33112735176442,-3382.930750000014,3194.968620689655,3242893.15,10
